Chromosome	RefPosition	3142	ARI	ARI.MG	B41	B73	CAST	COUG	GT1	M7741	ME49	P89	PRU	RAY	RH-88	ROD	SOU	TGGOATUS21	TGSHUS28	TGSK	VEG
TGME49_CHRVIIB	4900000	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99
TGME49_CHRVIIB	4910000	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71
TGME49_CHRVIIB	4920000	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111
TGME49_CHRVIIB	4930000	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119	119
TGME49_CHRVIIB	4940000	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74
TGME49_CHRVIIB	4950000	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60
TGME49_CHRVIIB	4960000	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128
TGME49_CHRVIIB	4970000	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154
TGME49_CHRVIIB	4980000	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132	132
TGME49_CHRVIIB	4990000	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79
TGME49_CHRVIIB	5000000	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104
TGME49_CHRVIIB	5010000	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94
TGME49_CHRVIIB	5020000	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141
TGME49_CHRVIIB	5030000	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133
TGME49_CHRVIIB	5040000	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99
TGME49_CHRVIIB	5050000	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
TGME49_CHRVIIB	5060000	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
TGME49_CHRXI	0	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56
TGME49_CHRXI	10000	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36
TGME49_CHRXI	20000	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28
TGME49_CHRXI	30000	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47
TGME49_CHRXI	40000	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44
TGME49_CHRXI	50000	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
TGME49_CHRXI	60000	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56
TGME49_CHRXI	70000	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48
TGME49_CHRXI	80000	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
TGME49_CHRXI	90000	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51
TGME49_CHRXI	100000	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44
TGME49_CHRXI	110000	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72	72
TGME49_CHRXI	120000	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86
TGME49_CHRXI	130000	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
TGME49_CHRXI	140000	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147
TGME49_CHRXI	150000	138	138	138	138	138	138	138	138	138	138	138	138	138	138	138	138	138	138	138	138
TGME49_CHRXI	160000	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103
TGME49_CHRXI	170000	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151
TGME49_CHRXI	180000	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111
TGME49_CHRXI	190000	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88
TGME49_CHRXI	200000	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44
TGME49_CHRXI	210000	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
TGME49_CHRXI	220000	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55
TGME49_CHRXI	230000	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
TGME49_CHRXI	240000	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78
TGME49_CHRXI	250000	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
TGME49_CHRXI	260000	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145
TGME49_CHRXI	270000	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84	84
TGME49_CHRXI	280000	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79
TGME49_CHRXI	290000	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56
TGME49_CHRXI	300000	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75
TGME49_CHRXI	310000	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107
TGME49_CHRXI	320000	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160
TGME49_CHRXI	330000	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141
TGME49_CHRXI	340000	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193
TGME49_CHRXI	350000	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129	129
TGME49_CHRXI	360000	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168
TGME49_CHRXI	370000	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117
TGME49_CHRXI	380000	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116	116
TGME49_CHRXI	390000	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154
TGME49_CHRXI	400000	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172
TGME49_CHRXI	410000	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142
TGME49_CHRXI	420000	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131
TGME49_CHRXI	430000	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146
TGME49_CHRXI	440000	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137
TGME49_CHRXI	450000	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95
TGME49_CHRXI	460000	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178	178
TGME49_CHRXI	470000	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194	194
TGME49_CHRXI	480000	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211	211
TGME49_CHRXI	490000	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203
TGME49_CHRXI	500000	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171
TGME49_CHRXI	510000	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179	179
TGME49_CHRXI	520000	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127
TGME49_CHRXI	530000	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180
TGME49_CHRXI	540000	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156
TGME49_CHRXI	550000	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82
TGME49_CHRXI	560000	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158
TGME49_CHRXI	570000	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173
TGME49_CHRXI	580000	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183
TGME49_CHRXI	590000	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131	131
TGME49_CHRXI	600000	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225
TGME49_CHRXI	610000	377	377	377	377	377	377	377	377	377	377	377	377	377	377	377	377	377	377	377	377
TGME49_CHRXI	620000	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544	544
TGME49_CHRXI	630000	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430
TGME49_CHRXI	640000	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186
TGME49_CHRXI	650000	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221
TGME49_CHRXI	660000	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243
TGME49_CHRXI	670000	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174
TGME49_CHRXI	680000	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147	147
TGME49_CHRXI	690000	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175
TGME49_CHRXI	700000	140	140	140	140	140	140	140	140	140	140	140	140	140	140	140	140	140	140	140	140
TGME49_CHRXI	710000	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117
TGME49_CHRXI	720000	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142
TGME49_CHRXI	730000	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
TGME49_CHRXI	740000	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165
TGME49_CHRXI	750000	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82
TGME49_CHRXI	760000	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77
TGME49_CHRXI	770000	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133
TGME49_CHRXI	780000	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107
TGME49_CHRXI	790000	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102	102
TGME49_CHRXI	800000	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111
TGME49_CHRXI	810000	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106
TGME49_CHRXI	820000	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123
TGME49_CHRXI	830000	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77
TGME49_CHRXI	840000	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52
TGME49_CHRXI	850000	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59
TGME49_CHRXI	860000	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71	71
TGME49_CHRXI	870000	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88
TGME49_CHRXI	880000	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76
TGME49_CHRXI	890000	105	105	105	105	105	105	105	105	105	105	105	105	105	105	105	105	105	105	105	105
TGME49_CHRXI	900000	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
TGME49_CHRXI	910000	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103	103
TGME49_CHRXI	920000	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198
TGME49_CHRXI	930000	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111	111
TGME49_CHRXI	940000	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141
TGME49_CHRXI	950000	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154
TGME49_CHRXI	960000	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149
TGME49_CHRXI	970000	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151
TGME49_CHRXI	980000	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76
TGME49_CHRXI	990000	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76
TGME49_CHRXI	1000000	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61
TGME49_CHRXI	1010000	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74
TGME49_CHRXI	1020000	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75
TGME49_CHRXI	1030000	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106	106
TGME49_CHRXI	1040000	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104	104
TGME49_CHRXI	1050000	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184	184
TGME49_CHRXI	1060000	205	205	205	205	205	205	205	205	205	205	205	205	205	205	205	205	205	205	205	205
TGME49_CHRXI	1070000	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198
TGME49_CHRXI	1080000	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188	188
TGME49_CHRXI	1090000	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95
TGME49_CHRXI	1100000	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80
TGME49_CHRXI	1110000	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
TGME49_CHRXI	1120000	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
TGME49_CHRXI	1130000	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149
TGME49_CHRXI	1140000	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221	221
TGME49_CHRXI	1150000	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133
TGME49_CHRXI	1160000	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149
TGME49_CHRXI	1170000	206	206	206	206	206	206	206	206	206	206	206	206	206	206	206	206	206	206	206	206
TGME49_CHRXI	1180000	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92
TGME49_CHRXI	1190000	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170	170
TGME49_CHRXI	1200000	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165
TGME49_CHRXI	1210000	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155
TGME49_CHRXI	1220000	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94
TGME49_CHRXI	1230000	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158
TGME49_CHRXI	1240000	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214
TGME49_CHRXI	1250000	209	209	209	209	209	209	209	209	209	209	209	209	209	209	209	209	209	209	209	209
TGME49_CHRXI	1260000	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243	243
TGME49_CHRXI	1270000	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141
TGME49_CHRXI	1280000	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160	160
TGME49_CHRXI	1290000	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185	185
TGME49_CHRXI	1300000	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180	180
TGME49_CHRXI	1310000	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186
TGME49_CHRXI	1320000	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120
TGME49_CHRXI	1330000	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123	123
TGME49_CHRXI	1340000	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
TGME49_CHRXI	1350000	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173
TGME49_CHRXI	1360000	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161
TGME49_CHRXI	1370000	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186	186
TGME49_CHRXI	1380000	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
TGME49_CHRXI	1390000	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142
TGME49_CHRXI	1400000	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149
TGME49_CHRXI	1410000	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168
TGME49_CHRXI	1420000	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200
TGME49_CHRXI	1430000	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197
TGME49_CHRXI	1440000	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141
TGME49_CHRXI	1450000	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127
TGME49_CHRXI	1460000	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149
TGME49_CHRXI	1470000	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181	181
TGME49_CHRXI	1480000	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197	197
TGME49_CHRXI	1490000	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135
TGME49_CHRXI	1500000	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94
TGME49_CHRXI	1510000	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62
TGME49_CHRXI	1520000	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67
TGME49_CHRXI	1530000	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96
TGME49_CHRXI	1540000	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141	141
TGME49_CHRXI	1550000	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198
TGME49_CHRXI	1560000	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145
TGME49_CHRXI	1570000	163	163	163	163	163	163	163	163	163	163	163	163	163	163	163	163	163	163	163	163
TGME49_CHRXI	1580000	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120
TGME49_CHRXI	1590000	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146
TGME49_CHRXI	1600000	169	169	169	169	169	169	169	169	169	169	169	169	169	169	169	169	169	169	169	169
TGME49_CHRXI	1610000	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182	182
TGME49_CHRXI	1620000	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156
TGME49_CHRXI	1630000	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168	168
TGME49_CHRXI	1640000	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158
TGME49_CHRXI	1650000	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114
TGME49_CHRXI	1660000	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183	183
TGME49_CHRXI	1670000	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161
TGME49_CHRXI	1680000	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
TGME49_CHRXI	1690000	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151	151
TGME49_CHRXI	1700000	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135
TGME49_CHRXI	1710000	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120	120
TGME49_CHRXI	1720000	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107
TGME49_CHRXI	1730000	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127
TGME49_CHRXI	1740000	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142	142
TGME49_CHRXI	1750000	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187	187
TGME49_CHRXI	1760000	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196	196
TGME49_CHRXI	1770000	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156	156
TGME49_CHRXI	1780000	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191
TGME49_CHRXI	1790000	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171	171
TGME49_CHRXI	1800000	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128
TGME49_CHRXI	1810000	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133	133
TGME49_CHRXI	1820000	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190	190
TGME49_CHRXI	1830000	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149	149
TGME49_CHRXI	1840000	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82	82
TGME49_CHRXI	1850000	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107	107
TGME49_CHRXI	1860000	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164	164
TGME49_CHRXI	1870000	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172
TGME49_CHRXI	1880000	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148	148
TGME49_CHRXI	1890000	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161	161
TGME49_CHRXI	1900000	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137	137
TGME49_CHRXI	1910000	136	136	136	136	136	136	136	136	136	136	136	136	136	136	136	136	136	136	136	136
TGME49_CHRXI	1920000	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124
TGME49_CHRXI	1930000	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158	158
TGME49_CHRXI	1940000	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191	191
TGME49_CHRXI	1950000	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173	173
TGME49_CHRXI	1960000	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146	146
TGME49_CHRXI	1970000	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165
TGME49_CHRXI	1980000	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154
TGME49_CHRXI	1990000	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175	175
TGME49_CHRXI	2000000	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97
TGME49_CHRXI	2010000	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73
TGME49_CHRXI	2020000	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48
TGME49_CHRXI	2030000	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66	66
TGME49_CHRXI	2040000	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59
TGME49_CHRXI	2050000	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83
TGME49_CHRXI	2060000	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65
TGME49_CHRXI	2070000	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77
TGME49_CHRXI	2080000	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73	73
TGME49_CHRXI	2090000	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
TGME49_CHRXI	2100000	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58
TGME49_CHRXI	2110000	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55
TGME49_CHRXI	2120000	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70
